Vanilla model + Positive Masculine words,Vanilla model + Negative Masculine words,Vanilla model + Neutral Masculine words,Vanilla model + Positive Feminine words,Vanilla model + Negative Feminine words,Vanilla model + Neutral Feminine words,Bolu model + Positive Masculine words,Bolu model + Negative Masculine words,Bolu model + Neutral Masculine words,Bolu model + Positive Feminine words,Bolu model + Negative Feminine words,Bolu model + Neutral Feminine words,Wino model + Positive Masculine words,Wino model + Negative Masculine words,Wino model + Neutral Masculine words,Wino model + Positive Feminine words,Wino model + Negative Feminine words,Wino model + Neutral Feminine words,Wino and Bolu model + Positive Masculine words,Wino and Bolu model + Negative Masculine words,Wino and Bolu model + Neutral Masculine words,Wino and Bolu model + Positive Feminine words,Wino and Bolu model + Negative Feminine words,Wino and Bolu model + Neutral Feminine words
0.00050700083,0.05529914,0.06483218,0.01776966,0.02832584,NaN,0.0005070038765599069,0.05529914066504497,0.06483220227672319,0.017769659411287435,0.028325836228893647,NaN,0.014329508,0.0029616216,0.010324016,0.005422406,0.0037579015,NaN,1.3136437104765974e-08,4.70900887727943e-09,5.258573021471591e-09,3.999021863654306e-09,5.7946882014991985e-09,NaN
0.01573199,0.00433968,0.070508406,NaN,0.02149894,NaN,0.015731989769963983,0.004339664069880261,0.0705084182374034,NaN,0.02149893323799445,NaN,0.0002604723,0.010729976,0.0024601445,NaN,0.02307614,NaN,8.709297172337926e-11,1.30442593254676e-08,4.4493190382022263e-10,NaN,1.8097741083522578e-09,NaN
0.03344609,0.028876215,0.012371384,0.022850439,0.0459785,NaN,0.03344607347050971,0.0288762373490076,0.012371392535950904,0.02285044351563066,0.045978514071532056,NaN,0.0058296174,0.008063069,0.016517147,0.010171093,0.013748407,NaN,1.098176785618854e-09,1.1317541361542671e-09,4.316003034132709e-09,3.972932469120671e-09,8.483609509335466e-09,NaN
0.0010445695,0.004089128,0.048596498,0.008076876,0.014776662,NaN,0.0010445618406325352,0.004089136894107854,0.04859651047140572,0.008076860938422595,0.014776655701864448,NaN,0.0053215995,0.011353806,0.0053845197,0.027987275,0.0039946437,NaN,6.07829749033062e-09,5.871361570541911e-09,6.090276061243571e-10,6.5709140004144295e-09,5.808780900729005e-09,NaN
0.03833603,0.0402548,0.028233457,NaN,0.042696208,NaN,0.038336016899112785,0.04025478103600842,0.028233472914420098,NaN,0.04269624347424522,NaN,0.0077514723,0.006519139,0.0038026571,NaN,0.021807894,NaN,4.9952753600202016e-09,3.0487073837681677e-09,5.898601829201766e-09,NaN,1.6462542440365269e-10,NaN
0.032192618,0.08059217,0.0033851266,0.04819884,NaN,NaN,0.032192648339530006,0.08059219438221117,0.0033851149964756744,0.048198867953148525,NaN,NaN,0.00044315308,0.0021131784,0.00616505,0.0055264533,NaN,NaN,2.846936512923559e-09,9.334509082359332e-09,2.1777549763513093e-09,1.1649537889901751e-08,NaN,NaN
0.023109257,0.026344113,0.021719247,0.14478648,0.057903875,NaN,0.023109250875054124,0.02634410093231773,0.021719296173348113,0.14478649119944345,0.05790388433063972,NaN,0.002334565,0.035181895,0.013730943,0.0025238544,0.021865878,NaN,4.609545384282043e-09,1.0113485292284619e-08,4.031336597876134e-09,5.589665806604582e-09,8.287572121623565e-09,NaN
0.033163548,0.038759336,0.06716344,0.014514988,NaN,0.019442102,0.03316353383249951,0.03875933268719961,0.06716346418437473,0.014514987905136218,NaN,0.019442099979408867,0.0069281347,0.039057285,0.009260774,0.020862851,NaN,0.007967204,1.3565583448227336e-09,3.6130604896822405e-09,6.715551031932776e-09,5.199702404756756e-10,NaN,9.38778535464202e-09
0.013557136,0.025414556,0.024538528,0.019589355,0.020827314,NaN,0.013557125364212275,0.025414547345220154,0.02453850977532922,0.019589352172114844,0.020827306189699673,NaN,0.0021520257,0.014851183,0.00675392,0.008445408,0.021624766,NaN,2.102558460670423e-09,5.01038391331754e-09,1.2616021768940833e-10,1.070271815617474e-09,6.674892291669288e-09,NaN
0.026663609,0.02873788,0.04198479,0.023757145,0.14831954,0.011841834,0.026663605522199693,0.028737885586154924,0.04198481226668409,0.023757155341655803,0.14831955587971896,0.011841785309699787,0.014737479,0.019812696,0.0035445057,0.0041703507,0.045573264,0.0050749183,9.224613226055389e-10,8.05207435970734e-09,1.7457011391996957e-09,4.456884986070442e-09,6.0731590173501715e-09,1.1874687233515147e-08
0.08108856,0.040282853,0.031701542,0.00017143786,0.08739421,NaN,0.08108857363222718,0.04028284740644329,0.031701542836940336,0.0001714306524971676,0.08739419555899193,NaN,0.00042089075,0.010335607,0.038814183,0.009091139,0.027414031,NaN,4.583778225042412e-09,1.1000135628769225e-09,1.61653407604323e-08,1.300816968030638e-09,7.982806686512856e-09,NaN
0.0037173778,0.029847726,NaN,0.025907733,0.018789604,0.17963111,0.003717357203035093,0.029847745466446855,NaN,0.0259077412785641,0.018789616840398732,0.17963112915257481,0.0012903064,0.014604092,NaN,0.031370744,0.009771295,0.042268522,1.3064468229462278e-08,3.231547529569667e-09,NaN,1.721935524723328e-08,1.7491801063140855e-10,7.075272728807036e-09
0.022556111,0.02701819,0.12500302,0.023971744,0.00349537,NaN,0.022556127319486585,0.0270182332791013,0.1250030075611479,0.02397177149057897,0.0034953644804314628,NaN,0.022838548,0.018225431,0.04195691,0.0016233511,0.010338925,NaN,4.930567315541978e-09,2.1923304838189495e-09,1.6144394810596596e-08,8.25348123179026e-12,5.422706242375064e-09,NaN
0.04198479,0.03597118,0.06399384,0.006096013,0.017233152,0.014776836,0.04198481226668409,0.03597118728353759,0.063993859197087,0.006096015713312836,0.017233158501145856,0.014776805449830257,0.0035445057,0.015475836,0.008597374,0.012456,0.0100567285,0.00930538,1.7457011391996957e-09,4.594771355059812e-09,3.0202633033438175e-09,5.869614405629164e-09,4.658882713642898e-09,4.2465259780799514e-10
0.027206726,0.032277577,NaN,0.06491095,0.01828117,NaN,0.02720673979494192,0.03227759162678929,NaN,0.06491094208728682,0.01828116434160621,NaN,0.012347087,0.018112097,NaN,0.018929824,0.007687118,NaN,8.608687923974956e-09,1.180782485676879e-10,NaN,3.0808125772718853e-09,6.103072047736191e-09,NaN
0.06399384,0.054368448,NaN,0.05212237,0.13428952,NaN,0.063993859197087,0.054368430888205976,NaN,0.05212237122056317,0.13428952726468726,NaN,0.008597374,0.030957846,NaN,0.023387223,0.0019841082,NaN,3.0202633033438175e-09,2.3281604075164886e-10,NaN,6.623616849443792e-09,6.513665662399859e-09,NaN
0.016004574,0.002968371,0.038101144,0.02121931,0.021719247,NaN,0.01600458375780548,0.002968367999270319,0.038101175568584375,0.021219314044890955,0.021719296173348113,NaN,0.017517403,0.022862688,0.0021227365,0.010332998,0.013730943,NaN,6.551400401344498e-09,1.4087821881281215e-09,2.61398669376689e-09,1.2125973385124222e-09,4.031336597876134e-09,NaN
0.022246085,0.040647086,0.040727697,0.026663609,0.06980443,NaN,0.02224609357227574,0.040647086285824315,0.04072771585261907,0.026663605522199693,0.06980441530448306,NaN,0.0016324017,0.008459798,0.020481233,0.014737479,0.010811083,NaN,6.651708905902609e-10,2.3640719382100883e-09,5.177749687335087e-10,9.224613226055389e-10,9.055721658657312e-10,NaN
0.00049992464,0.0008281556,0.0011517406,0.04461692,0.043351695,0.009333469,0.0004999046630088204,0.0008281566123980326,0.0011517413816328204,0.04461692068792954,0.04335168821715456,0.009333483273578067,0.02852666,0.01164519,0.025662795,0.0032581836,0.028459484,0.019267559,8.086540204815806e-10,1.2987899145056048e-08,5.540667646908304e-09,1.4399449549395982e-09,7.81794733117902e-09,2.118046849020061e-09
0.0469908,0.0654162,0.00074094906,0.014359109,0.085003115,0.0060092583,0.04699077312035907,0.06541620046996571,0.0007409548359075743,0.014359112452754896,0.0850031126135978,0.006009241503165494,0.002305217,0.023270356,0.015149996,0.007165335,0.0047638416,0.013043512,2.6512410765053285e-09,2.8320492860556268e-09,1.2196579995960022e-09,2.325227690946896e-09,8.440448506785714e-09,1.4991338448400171e-09
0.06519151,0.022556111,0.015460715,0.060150202,0.030003522,0.026667167,0.06519147635772748,0.022556127319486585,0.015460747933030455,0.060150206719633635,0.03000351943403879,0.026667176536443023,0.03173648,0.022838548,0.025390022,0.048604317,0.017518695,0.035362147,4.861323663063466e-09,4.930567315541978e-09,3.4250831337789833e-09,1.4224275854402002e-09,4.902855968436093e-09,3.724822825179608e-09
0.001271952,0.05457242,NaN,0.09850478,0.009282067,NaN,0.0012719673956394575,0.054572400459661635,NaN,0.09850478019360541,0.009282067220262695,NaN,0.015194669,0.0021011904,NaN,0.02583206,0.0063458644,NaN,3.053082092696613e-09,2.0587924420834014e-09,NaN,2.751625705066374e-09,2.41392742600377e-09,NaN
0.0018443093,0.009929068,0.007938743,0.042360604,0.05189518,0.085842386,0.0018443223432506872,0.009929066165375408,0.007938739362331956,0.042360610363824505,0.05189517322912636,0.0858423987325678,0.017037079,0.01533857,0.023288947,0.00499931,0.009426996,0.007062964,8.025323738891643e-10,6.0752129021901524e-09,2.4920651375825997e-09,4.3660737664152904e-09,1.4302504180996323e-09,9.487254676310286e-09
0.058160402,0.01927528,0.10858046,0.005944941,0.057860248,NaN,0.05816039789686116,0.01927528203525936,0.10858046799929141,0.005944957910001436,0.05786026583001057,NaN,0.039278932,0.030717533,0.006778188,0.03672799,0.014337808,NaN,2.1317182099384047e-09,5.475870992754928e-09,7.714736321995375e-09,1.99315376009368e-09,5.358696014701181e-09,NaN
NaN,0.10085794,0.090451755,0.054079093,0.23058593,0.004577242,NaN,0.10085791820729814,0.09045176768309089,0.05407908043688807,0.23058592334830968,0.004577253805478368,NaN,0.017761126,0.05185427,0.0067471713,0.0629234,0.011429224,NaN,3.648280538781634e-09,2.5150183879940613e-09,1.5473035214208508e-09,4.088331992391225e-09,4.7961705267052235e-09
0.037005387,0.04223855,NaN,0.10378003,0.023416072,0.034843504,0.037005393564490084,0.04223854515341956,NaN,0.10378002617886292,0.023416061574373898,0.03484349303143426,0.007258907,0.005148433,NaN,0.031044222,0.002205804,0.014775861,5.825699644912419e-10,2.8835402121618614e-09,NaN,4.235723605194863e-09,2.5800401259878925e-09,4.0230779992100896e-09
0.029975872,0.018678755,0.041523278,0.004682591,0.02661115,0.0017828261,0.029975862759555983,0.018678784826138134,0.04152324021648934,0.004682595154535065,0.026611161965831978,0.0017828322591048867,0.004214746,0.016780138,0.039803877,0.015348833,0.009319678,0.00075494964,7.415784111786117e-09,1.92177843083563e-10,7.108566263402949e-09,6.370862545845846e-09,2.9066415940803836e-11,6.284810324941326e-09
0.045315802,0.03114932,0.01075007,0.049258307,0.07197036,0.016946651,0.045315802239646596,0.031149312284073527,0.010750067927342483,0.04925830263554737,0.0719703782441074,0.016946681001970748,0.018552247,0.0036733625,0.0024198405,0.019276943,0.0141518675,0.010378368,8.451410599130682e-09,4.358394108182166e-09,3.52250426050027e-09,8.224617847885085e-09,3.693941680316115e-10,2.5453986279844187e-09
0.038114242,0.032341238,NaN,0.0132336095,0.043445893,0.06502724,0.03811423324816551,0.032341212784727756,NaN,0.013233624215594916,0.0434459145290776,0.06502722415385666,0.03821242,0.00815377,NaN,0.008501876,0.023334745,0.0060507283,5.791391588516603e-09,5.846689167532393e-09,NaN,9.343205861767068e-10,4.425009227093657e-09,1.5565563768471513e-09
0.05312513,0.13090073,0.082533225,0.088686354,0.013579816,0.028310288,0.05312516373939055,0.13090072715865814,0.08253325397761077,0.0886863595559032,0.01357981618579955,0.02831028569622366,0.015714258,0.0026958399,0.015014637,0.01081799,0.011584353,0.003227525,3.0863653299739724e-09,3.997518982501447e-09,6.677663727527872e-09,4.001486558768974e-09,5.775211836533956e-10,5.308883277432841e-09
0.003928803,0.0055445377,0.03336637,0.006310478,0.011428706,0.017233152,0.003928822968801926,0.005544542146230336,0.03336637025528784,0.0063104765601437185,0.011428713939914258,0.017233158501145856,0.008201439,0.02023158,0.005747054,0.0009030048,0.009401582,0.0100567285,1.1898797711018538e-08,2.5943710096898442e-09,5.30254932323837e-09,3.941880498880765e-09,2.549539745988483e-10,4.658882713642898e-09
0.0455579,0.018236253,0.016946651,0.022423632,0.056805093,NaN,0.045557876500424144,0.01823625264945033,0.016946681001970748,0.022423625252086993,0.05680506520197922,NaN,0.029900312,0.027165806,0.010378368,0.026255123,0.02234133,NaN,6.281119291351445e-09,7.617269775009317e-09,2.5453986279844187e-09,2.239946894633249e-09,3.5506808604424123e-10,NaN
NaN,0.03561881,0.006653324,0.07845219,0.06452554,0.005875215,NaN,0.035618787020315984,0.006653297367810451,0.0784521809903903,0.0645255246763282,0.005875249930003823,NaN,0.00064893067,0.00932201,0.036670156,0.0061481744,0.019638106,NaN,2.861925724184644e-09,8.528224668125084e-09,2.846880425844134e-09,3.1826728474904087e-09,2.9655649880222512e-09
0.06121704,0.01903709,0.012897611,0.045557603,0.05648987,0.0010902435,0.061217034094807075,0.01903708466431433,0.012897652297061996,0.04555761753871669,0.05648985719779939,0.0010902536244355998,0.0010398291,0.040239215,0.030696757,0.035509344,0.007971577,0.009557601,8.698517434124753e-09,4.4063744319977616e-09,7.263048468209021e-09,7.488236072883403e-10,1.6938803137911407e-10,1.0255287868909946e-08
0.0068161488,0.035374623,0.057861738,0.026783155,0.03229128,NaN,0.0068161560377397595,0.03537463679494873,0.05786175072901531,0.026783162137977032,0.03229127509200158,NaN,0.016055906,0.00857598,0.022738695,0.020772234,0.014650553,NaN,7.532788909997423e-09,1.1150139851354157e-08,1.624832157709477e-09,7.222753350272226e-09,5.349438267354678e-09,NaN
0.12474741,0.075051434,0.0018027574,0.037005387,0.023931406,0.083137386,0.12474739327570503,0.07505144783819624,0.0018027700129441132,0.037005393564490084,0.023931394355029875,0.08313736052914233,0.023599282,0.021749929,0.013825551,0.007258907,0.00089371577,0.03436584,1.5507143485971042e-09,2.8773452717678616e-09,6.1916387433802456e-09,5.825699644912419e-10,2.509460097187277e-09,8.192236972126565e-09
0.033260163,0.00044448674,0.018194899,0.010350063,0.03826782,0.04520721,0.03326016893770088,0.00044448721576054173,0.018194911700046057,0.010350081952044315,0.03826781107143999,0.04520721155941952,0.014564235,0.009332508,0.0033006892,0.001391083,7.37831e-05,0.008565601,2.1609615069584365e-09,6.983499056811837e-09,4.598059433202906e-09,3.951349636377444e-09,4.808905371134209e-09,3.4399964335407596e-09
0.07997487,0.040068403,0.018858641,0.023361295,0.04626605,0.06433157,0.07997489179068867,0.04006838651098803,0.018858666571874558,0.023361298759274687,0.046266057429301205,0.06433154626623289,0.029541776,0.024577504,0.0094488,0.03797248,0.0006124794,0.00834018,9.457015504032995e-09,5.830571677377383e-09,3.5044465038214234e-09,8.058421138712468e-09,7.276814081857985e-10,2.999786224977541e-09
0.058572352,NaN,0.052143987,0.041680492,0.0018876866,0.022821639,0.05857234060397458,NaN,0.05214398858542357,0.041680494439769955,0.001887665036201469,0.022821640949338466,0.005781022,NaN,0.0074919034,0.0035419539,0.0194796,0.011267237,2.190081059214033e-11,NaN,9.06980399334803e-09,8.231388071155976e-10,7.310966394780127e-09,3.4639774104672227e-09
0.14977771,0.007184067,NaN,0.005492959,0.03532411,0.09734253,0.14977768640537492,0.007184067076984543,NaN,0.00549296737397043,0.035324090369253075,0.09734251994961779,0.012569645,0.0050750375,NaN,0.012299939,0.011207432,0.03836705,3.826803249284971e-09,6.74464643857231e-09,NaN,5.845712976182416e-09,2.3947587940442716e-09,6.456621418071684e-10
0.004452467,0.005765239,0.014816269,0.15046975,0.02701819,0.047147438,0.004452442503040235,0.005765243783624301,0.014816300343544947,0.1504697543741918,0.0270182332791013,0.047147440511517785,0.019501325,0.027079808,0.0006721467,0.022616936,0.018225431,0.002625132,2.8398485230063386e-09,4.399890695273162e-09,7.331496243434543e-10,1.1719211226446369e-09,2.1923304838189495e-09,1.0507609053689304e-08
0.03325639,0.07694979,0.014772441,0.04368943,0.067752875,0.0012542158,0.03325637468112693,0.07694979141295114,0.014772446744184688,0.04368941407825016,0.06775284938656284,0.0012542201033506756,0.005352975,0.026372284,0.025320545,0.025260676,0.0135280285,0.018804997,3.719600273079625e-09,3.5457921876425047e-09,7.999690795207348e-09,4.647307816352253e-09,9.982848356987484e-09,6.917276598739086e-09
0.04554462,0.039129585,0.011189004,0.0061497837,0.088686354,0.05573027,0.04554461628015706,0.03912959903016909,0.01118899877145623,0.0061497891030366375,0.0886863595559032,0.055730265988744865,0.004156694,0.02806912,0.00032680482,0.0028150901,0.01081799,0.00919389,7.648029008711088e-09,2.4731072103406637e-09,6.581734018906715e-09,6.122280890585863e-09,4.001486558768974e-09,7.725759920695907e-09
0.00012490526,0.10146695,0.050513774,0.023057349,0.028876215,NaN,0.00012490184334246202,0.10146694036181456,0.05051374522202237,0.023057338537341987,0.0288762373490076,NaN,0.006721247,0.0015939884,0.004533574,0.010744877,0.008063069,NaN,8.450120877329104e-09,4.892234117814809e-09,1.919336603539712e-08,1.3576981344742833e-09,1.1317541361542671e-09,NaN
0.022001728,0.12712857,0.029549003,0.010743387,0.004089128,0.043351695,0.022001717249994703,0.12712858501466306,0.029549007909460617,0.010743385949565865,0.004089136894107854,0.04335168821715456,0.010163065,0.006765589,0.0027056225,0.037642702,0.011353806,0.028459484,2.8264921375642515e-09,5.010791323534214e-09,7.848791720721504e-10,4.869257774764435e-11,5.871361570541911e-09,7.81794733117902e-09
0.10219663,0.008306277,0.011931609,0.0054687187,0.0278572,0.005136907,0.10219661532339423,0.00830626320078123,0.011931609893029483,0.0054687231772891955,0.02785721273657485,0.005136911326297844,0.003463015,0.012246948,0.016340964,0.011824444,0.013499573,0.010362178,8.096068551677327e-09,5.963817349685652e-09,8.13557775314333e-09,1.3875958992937143e-09,1.7794795914571893e-09,1.1249229520116089e-08
0.00013554841,0.019444913,NaN,0.08108856,0.07809691,0.03653933,0.00013554353974201683,0.019444913115481244,NaN,0.08108857363222718,0.07809693273088364,0.03653933437477587,0.01409119,0.013608947,NaN,0.00042089075,0.039302737,0.0027393699,1.4439905743346415e-08,6.646461152282068e-09,NaN,4.583778225042412e-09,2.87863548276146e-09,2.439706547896492e-09
0.08428417,0.057478864,NaN,0.054726064,0.026344113,NaN,0.0842841629915794,0.057478853305689415,NaN,0.05472606371412673,0.02634410093231773,NaN,0.014585294,0.002135843,NaN,0.0061563477,0.035181895,NaN,1.5689287438669375e-09,2.3296372608783145e-09,NaN,6.924468377161874e-10,1.0113485292284619e-08,NaN
0.08196501,0.1229821,0.007370541,0.013214886,0.06318942,NaN,0.08196498299957188,0.12298208381807987,0.007370554013564193,0.013214891432005146,0.06318941628478159,NaN,0.026395082,0.020689495,0.0017507672,0.00064014643,0.005573675,NaN,5.256202792458531e-09,5.124527760469455e-09,1.0175669237777463e-08,5.0333684303849324e-09,5.922484905274139e-09,NaN
0.02346455,0.070561625,0.08440197,0.05452235,0.0012685284,0.0019830856,0.0234645512065286,0.0705616246376327,0.08440196182132528,0.05452232932484162,0.001268552141867843,0.001983086821129694,0.013954699,0.00022549927,0.0035238247,0.002696544,0.040411003,0.018992787,3.498240058741331e-09,4.316454513264567e-09,2.0207554865536714e-09,6.492545459590993e-09,1.3193698078506344e-09,9.00746144338882e-10
0.027121022,0.07410492,0.025956003,0.06502724,NaN,NaN,0.02712104316449987,0.07410493929695425,0.02595599243179652,0.06502722415385666,NaN,NaN,0.021257862,0.023438487,0.026106961,0.0060507283,NaN,NaN,7.592882461660011e-09,1.0389438387728434e-08,5.659051623141398e-09,1.5565563768471513e-09,NaN,NaN
0.03171709,0.102701515,0.003886342,0.13937005,0.054079093,0.004342027,0.031717088282429584,0.10270151809790563,0.003886330038291294,0.1393700707437286,0.05407908043688807,0.004342032455429554,0.0044482797,0.011077194,0.01347252,0.06402756,0.0067471713,0.0038868599,5.2600840488858935e-09,4.1664505647659444e-09,3.076297534418404e-09,1.590087581049282e-08,1.5473035214208508e-09,1.5281410303824572e-09
0.022471845,0.12500302,0.027839765,0.034943443,0.023317263,NaN,0.022471860764059853,0.1250030075611479,0.02783974779637513,0.03494343980443898,0.023317255454709418,NaN,0.028598882,0.04195691,0.044312507,0.0011381581,0.019960955,NaN,3.519197745716074e-09,1.6144394810596596e-08,6.796199020220328e-09,9.144970627983362e-09,4.432512523688814e-09,NaN
0.0797787,0.07973455,0.039111197,0.06896198,0.037688732,0.018789604,0.0797787067259484,0.07973454418463391,0.0391111897143486,0.06896197670368925,0.03768875711930507,0.018789616840398732,0.030381497,0.0019973265,0.019110866,0.00029592216,0.028221995,0.009771295,5.187122759098273e-09,1.1686092102683454e-09,3.406142673467727e-09,5.213768139444852e-09,5.897907856544649e-10,1.7491801063140855e-10
0.040437356,0.01214996,0.0415449,0.058975883,0.0012105703,0.023803031,0.04043734174691824,0.012149954919688288,0.04154491223941994,0.058975888221844165,0.0012105793869527093,0.023803039115148437,0.016066216,0.0072725564,0.025542986,0.02001112,0.0124225225,0.013332941,1.5451794982412892e-09,1.331698668005643e-09,4.833828913530791e-09,1.6262898389074465e-09,7.255417378004836e-10,6.957560083620251e-09
0.0383864,0.096550904,0.007045187,0.07093106,0.056385368,0.006290484,0.03838641072610237,0.09655088631805414,0.00704519465226601,0.07093104538307736,0.056385378590046796,0.006290481841002556,0.007836234,0.007734582,0.01659855,0.046998918,0.014114365,0.024977207,7.005804825155337e-10,5.0423121789044956e-09,1.8419017630555423e-09,6.923688310178644e-09,1.1052323112270557e-08,6.704550803426912e-11
0.022944562,0.05971714,0.018229246,0.01433792,0.1246199,NaN,0.02294455605020118,0.05971714315437822,0.018229227112315997,0.014337907972878303,0.12461991948154455,NaN,0.021577884,0.011888102,0.011495558,0.02398612,0.01863392,NaN,8.152655397997144e-09,9.083406301430008e-10,0.006263416803964479,4.671458865568301e-09,2.3786076511211895e-09,NaN
